Activity ID,Activity.Date,Activity.Name,Activity.Type,Activity.Description,Elapsed.Time.s,Distance.km,Relative.Effort,Commute,Activity.Gear,Filename,Month,Year,Day,start.time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625066449,"Aug 16, 2019, 9:35:06 PM",Still chill,Run,"medium attack on the back mile of the loop. 
HR 156 at the end of the loop. ",3074,8.94,,FALSE,the Second,activities/2784732216.fit.gz,8,2019,16,9:35:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627004985,"Aug 17, 2019, 2:05:36 PM",Morning Run,Run,Main wetland was 98% dry 😢,3288,10.09,,FALSE,the Second,activities/2786763315.fit.gz,8,2019,17,2:05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628181611,"Aug 17, 2019, 11:13:21 PM",With Vince and Charlie ,Ride,,3413,13.69,,FALSE,,activities/2628181611.gpx,8,2019,17,1:13:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630909829,"Aug 18, 2019, 5:29:40 PM",Hour break to play with Kelsey’s dog,Ride,,3662,16.71,,FALSE,,activities/2630909829.gpx,8,2019,18,5:29:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633747097,"Aug 19, 2019, 8:54:23 PM",Who comes up with these workouts ,Run,"That was intense. 5x(0.8ish hill circuit) in figure 8 pattern. Crushed it. 

Tried a chocolate gel going into 3rd lap for funsies. I think I woke up on the 4th and 5th so maybe it worked. I dunno. Nutrition confuses me. ",3839,10.01,,FALSE,the Second,activities/2793815484.fit.gz,8,2019,19,8:54:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639839278,"Aug 21, 2019, 10:29:08 PM",Baby hills ,Run,,2413,6.62,,FALSE,the Second,activities/2800147930.fit.gz,8,2019,21,12:29:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652997445,"Aug 26, 2019, 11:58:29 AM",Trying to build good habits day 1 🎉,Run,,2670,8.27,,FALSE,the Second,activities/2813889495.fit.gz,8,2019,26,1:58:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654598077,"Aug 27, 2019, 12:37:35 AM",Evening Ride,Ride,,2023,9.65,,FALSE,,activities/2654598077.gpx,8,2019,27,2:37:35 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655701811,"Aug 27, 2019, 11:50:04 AM",Bang?,Run,,1994,6.49,,FALSE,the Second,activities/2816714785.fit.gz,8,2019,27,1:50:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663433063,"Aug 30, 2019, 12:55:02 AM",Calming the brain,Run,,987,3.55,,FALSE,,activities/2824714775.fit.gz,8,2019,30,2:55:02 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664398551,"Aug 30, 2019, 11:56:22 AM",Easy 30min,Run,,1847,6.05,,FALSE,the Second,activities/2825736419.fit.gz,8,2019,30,1:56:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671577455,"Sep 1, 2019, 5:37:54 PM",Lunch Run,Run,,3009,8.77,,FALSE,the Second,activities/2833236852.fit.gz,9,2019,1,5:37:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673356108,"Sep 2, 2019, 1:29:26 PM",Introducing Anna to Ada Hayden,Ride,,4966,18.8,,FALSE,,activities/2673356108.gpx,9,2019,2,1:29:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678953450,"Sep 4, 2019, 11:53:43 AM",That felt healthy,Run,Even after a 13 hour day on campus,1856,6.47,,FALSE,the Second,activities/2840886298.fit.gz,9,2019,4,1:53:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680702207,"Sep 4, 2019, 11:19:05 PM",Tedesco Park,Ride,~15-16 mph is about the best I can do on this bike,2632,16.54,,FALSE,,activities/2680702207.gpx,9,2019,4,1:19:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681837371,"Sep 5, 2019, 12:01:56 PM",Morning Run,Run,,1551,5.32,,FALSE,the Second,activities/2843858197.fit.gz,9,2019,5,2:01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703630921,"Sep 13, 2019, 12:52:00 AM",20 min yoga,Yoga,,1200,0,,FALSE,,,9,2019,13,2:52:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707805015,"Sep 14, 2019, 2:12:47 PM",Errands -> Sukup,Ride,,1560,8.04,,FALSE,,,9,2019,14,2:12:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709156468,"Sep 14, 2019, 11:54:24 PM",Rain. Hail. New mud to stomp through. 😍,Run,"Sick for a week. Still a little off. 
17:30ish effort ",1179,3.24,,FALSE,the Second,activities/2872177426.fit.gz,9,2019,14,1:54:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711703408,"Sep 15, 2019, 4:23:42 PM",The same,Run,17:10effort with a stop,1335,3.25,,FALSE,the Second,activities/2874849075.fit.gz,9,2019,15,4:23:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713581362,"Sep 16, 2019, 12:05:53 PM",Jogging back in to a routine ,Run,,1825,5.35,,FALSE,the Second,activities/2876827387.fit.gz,9,2019,16,2:05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313593,"Sep 17, 2019, 12:02:35 PM",Morning Run,Run,,2034,6.64,,FALSE,the Second,activities/2879648685.fit.gz,9,2019,17,2:02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718401596,"Sep 18, 2019, 3:18:16 AM",Yoga,Yoga,,900,0,,FALSE,,,9,2019,18,3:18:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744939043,"Sep 27, 2019, 11:09:39 PM",Evening Run,Run,,1156,3.3,,FALSE,the Second,activities/2909295581.fit.gz,9,2019,27,1:09:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747622074,"Sep 28, 2019, 9:05:49 PM",NREM 555 EC?,Walk,,2483,2.43,,FALSE,,activities/2912099812.fit.gz,9,2019,28,9:05:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759484515,"Oct 3, 2019, 11:51:06 AM",No mas fitness,Run,"10 rabbits. 
Comfy 47 degrees. ",1273,4.19,,FALSE,the Second,activities/2924484569.fit.gz,10,2019,3,1:51:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763340073,"Oct 5, 2019, 1:19:41 AM",Evening Run,Run,,3044,10.06,,FALSE,the Second,activities/2928478241.fit.gz,10,2019,5,1:19:41 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763340984,"Oct 4, 2019, 11:15:57 PM",Tennis,Workout,,5400,0,,FALSE,,,10,2019,4,1:15:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769048190,"Oct 6, 2019, 10:41:48 PM",Lil sore tbh,Run,The running itch might make a comeback yet before it snows...,2208,7.08,,FALSE,the Second,activities/2934452882.fit.gz,10,2019,6,12:41:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772361286,"Oct 8, 2019, 11:53:22 AM",Sunrise is my fav 😍,Run,,1502,5.01,,FALSE,the Second,activities/2937928743.fit.gz,10,2019,8,1:53:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776433774,"Oct 9, 2019, 9:48:11 PM",The loop,Run,"Beat the rain. Got burnt on the effort though. 
13:45 out
17:28 split",3032,9.01,,FALSE,the Second,activities/2942120224.fit.gz,10,2019,9,9:48:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783715857,"Oct 12, 2019, 7:16:58 PM",Rekindling ,Run,Felt great after the exploration. ,4753,13.22,,FALSE,the Second,activities/2949805451.fit.gz,10,2019,12,7:16:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787141732,"Oct 13, 2019, 9:58:53 PM",What was that about a “long run?”,Run,,3781,11.93,,FALSE,the Second,activities/2953463054.fit.gz,10,2019,13,9:58:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789503115,"Oct 14, 2019, 10:45:48 PM",Afternoon Run,Run,,2164,8.08,,FALSE,the Second,activities/2955980406.fit.gz,10,2019,14,12:45:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793138152,"Oct 16, 2019, 11:44:57 AM",Easy,Run,Lungs didn’t like the cold at first. ,1463,5.08,,FALSE,the Second,activities/2959870036.fit.gz,10,2019,16,1:44:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797996887,"Oct 18, 2019, 11:49:11 AM",Zombie,Run,15 hrs on campus yesterday. Felt warm this morning. Kept it really easy. ,1587,5.09,,FALSE,the Second,activities/2965008926.fit.gz,10,2019,18,1:49:11 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801051802,"Oct 19, 2019, 2:26:47 PM",Morning Jog happy day 😊,Run,,2914,5.32,,FALSE,the Second,activities/2968259210.fit.gz,10,2019,19,2:26:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806993224,"Oct 21, 2019, 10:02:36 PM",Afternoon Run,Run,That was comfortable and chatty but sub 8. Neat. ,2075,6.47,,FALSE,the Second,activities/2974623026.fit.gz,10,2019,21,12:02:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810781344,"Oct 23, 2019, 11:56:54 AM",Morning Run,Run,,2128,7.26,,FALSE,the Second,activities/2978705943.fit.gz,10,2019,23,1:56:54 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816676909,"Oct 25, 2019, 9:16:47 PM",ABEGO Soccer,Run,,3600,4.02,,FALSE,the Second,,10,2019,25,9:16:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816760660,"Oct 25, 2019, 10:40:00 PM",Afternoon Run,Run,,1837,6.49,,FALSE,the Second,activities/2985063730.fit.gz,10,2019,25,12:40:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818250761,"Oct 26, 2019, 1:17:23 PM","Leaves, sunrise and frost 👌🏻",Run,"I’ve got my splits at 17:10 counter, 17:11 clockwise. Stopped to fix my shoe on one. ",2209,6.46,,FALSE,the Second,activities/2986723871.fit.gz,10,2019,26,1:17:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822571276,"Oct 27, 2019, 8:33:46 PM",Easy with Jessica ,Run,Hit my 20 mile goal again ✅,2549,8.08,,FALSE,the Second,activities/2991363910.fit.gz,10,2019,27,8:33:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825039745,"Oct 29, 2019, 2:08:33 AM",HELL YEAH ITS SNOWING so naturally the Minnesotan went for a run ,Run,"The excitement could have carried me for 2 hours but I decided that might not be recommended. 
Joan joined for 2.5. ",2798,8.11,,FALSE,the Second,activities/2994075094.fit.gz,10,2019,29,2:08:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829735567,"Oct 30, 2019, 10:51:09 PM",Afternoon Run,Run,,1582,5.05,,FALSE,the Second,activities/2999148753.fit.gz,10,2019,30,12:51:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835516094,"Nov 2, 2019, 1:54:53 PM",Morning Run,Run,"That was pretty lame. Hopefully not getting sick. 
2 red tailed hawks ",2766,6.88,,FALSE,the Second,activities/3005593676.fit.gz,11,2019,2,1:54:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836423408,"Nov 2, 2019, 8:55:00 PM",Leisure,Walk,The short speed burst was chasing after a red fox 😍,3226,3.74,,FALSE,the Second,activities/3006543075.fit.gz,11,2019,2,8:55:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839275052,"Nov 3, 2019, 9:24:00 PM",Lazy bum,Run,Chased some deer around I guess,1496,4.08,,FALSE,the Second,activities/3009710034.fit.gz,11,2019,3,9:24:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841810779,"Nov 5, 2019, 12:48:15 AM",Chill,Run,5k with Joan ,3373,9.67,,FALSE,the Second,activities/3012564020.fit.gz,11,2019,5,2:48:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853805288,"Nov 9, 2019, 9:51:00 PM",Brookside and campus,Walk,,4500,6.43,,FALSE,,,11,2019,9,9:51:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862013203,"Nov 13, 2019, 12:59:57 PM",Circuit + yoga stretch ,Workout,,1800,0,,FALSE,,,11,2019,13,2:59:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863269482,"Nov 13, 2019, 11:08:06 PM",Not being a bum ,Run,Snowing,1682,5.32,,FALSE,the Second,activities/3037318829.fit.gz,11,2019,13,1:08:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864288424,"Nov 14, 2019, 1:05:01 PM",Circuit + stretch,Workout,,1800,0,,FALSE,,,11,2019,14,1:05:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869855798,"Nov 16, 2019, 8:08:12 PM",Smooth sailing ,Run,"Getting Jessica her QOM, so needy 😂",5622,14.59,,FALSE,the Second,activities/3045339665.fit.gz,11,2019,16,8:08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872757251,"Nov 17, 2019, 9:00:38 PM",Afternoon Run,Run,,2164,6.8,,FALSE,the Second,activities/3048796598.fit.gz,11,2019,17,9:00:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873800547,"Nov 18, 2019, 1:04:13 PM",Circuit,Workout,Also think I missed one of these last week ,1200,0,,FALSE,,,11,2019,18,1:04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876095721,"Nov 19, 2019, 1:05:53 PM",Circuit ,Workout,,1200,0,,FALSE,,,11,2019,19,1:05:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883132827,"Nov 22, 2019, 1:39:45 PM",Circuit ,Workout,,1200,0,,FALSE,,,11,2019,22,1:39:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897390700,"Nov 28, 2019, 2:56:52 PM",Running circles in the snow w/doggo,Run,,1800,3.21,,FALSE,the Second,,11,2019,28,2:56:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899517109,"Nov 29, 2019, 2:50:36 PM",#optoutside,Run,Brisk 30* felt nice,1789,5.67,,FALSE,the Second,activities/3082449076.fit.gz,11,2019,29,2:50:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905211997,"Dec 1, 2019, 9:40:46 PM",Mud run ,Run,"Wasn’t happening until I hopped on the scale and saw what I did to myself over the last 5 days 😬
Need to stretch more. ",1638,5.01,,FALSE,the Second,activities/3089219669.fit.gz,12,2019,1,9:40:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911751607,"Dec 4, 2019, 10:08:41 PM",Too nice out,Run,Despite being borderline sick ,1653,5,,FALSE,the Second,activities/3096990640.fit.gz,12,2019,4,12:08:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918253259,"Dec 7, 2019, 9:43:10 PM",Enjoying the weather ,Run,,3546,10.22,,FALSE,the Second,activities/3104670075.fit.gz,12,2019,7,9:43:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920844069,"Dec 8, 2019, 10:01:50 PM",Mutual motivation to not be extremely lazy,Run,,2645,8.1,,FALSE,the Second,activities/3107672566.fit.gz,12,2019,8,12:01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928184252,"Dec 12, 2019, 1:09:10 PM",Circuit ,Workout,,1200,0,,FALSE,,,12,2019,12,1:09:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937936283,"Dec 17, 2019, 1:06:10 AM",Circuit,Workout,,1500,0,,FALSE,,,12,2019,17,1:06:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940126810,"Dec 18, 2019, 12:41:14 AM",35m circuit + 15m yoga stretch ,Workout,,3000,0,,FALSE,,,12,2019,18,2:41:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947585399,"Dec 21, 2019, 5:37:03 PM",Dashing through the snow 🎉,Run,Haven’t had to work that hard to get anywhere since the marathon. Love snow. ,4989,10.55,,FALSE,the Second,activities/3138680036.fit.gz,12,2019,21,5:37:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949867413,"Dec 22, 2019, 5:45:01 PM",Beating up some emotions ,Run,Back in my favorite watershed. 40* = shorts weather. ,3115,10,,FALSE,the Second,activities/3141277719.fit.gz,12,2019,22,5:45:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952115637,"Dec 23, 2019, 8:19:21 PM",Have I ever said I love minnesnowta,Run,"Seriously.  Just buy skis. 
Snowmobile snowpack is deceptively not sturdy. ",4050,10.01,,FALSE,the Second,activities/3143881463.fit.gz,12,2019,23,8:19:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954050959,"Dec 24, 2019, 4:40:02 PM",Accidentally hit save,Run,,290,1.04,,FALSE,the Second,activities/3146105508.fit.gz,12,2019,24,4:40:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954051380,"Dec 24, 2019, 4:45:46 PM",Morning Run,Run,Wasn’t feeling the full 10k again. ,2706,7.02,,FALSE,the Second,activities/3146105937.fit.gz,12,2019,24,4:45:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956206636,"Dec 25, 2019, 8:27:13 PM",Merry Christmas 🎄,Run,4th(?) annual Xmas run. New base layer and thermal quarter zip to try out. 👍🏼,3093,10,,FALSE,the Second,activities/3148640476.fit.gz,12,2019,25,8:27:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958455482,"Dec 26, 2019, 8:12:55 PM",Ew,Run,Failed experiment. Plus stiff legs from the car. ,1024,3.4,,FALSE,the Second,activities/3151218548.fit.gz,12,2019,26,8:12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960316238,"Dec 27, 2019, 2:50:31 PM",Hard part is stepping out the door ,Run,"Almost didn’t. Then extended it by 2 miles because I felt amazing. Had to cut myself off actually so I didn’t kill my hamstring. 
Probably 7:40 effort but there was snow from manning to the gateway 🙄
40 mile week since I got home 🎉",4307,13.24,,FALSE,the Second,activities/3153374474.fit.gz,12,2019,27,2:50:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963111873,"Dec 28, 2019, 4:25:56 PM",Ice rink. ,Run,"It was sleeting. And everything was ice. Even the snow was ice. 
Update: there are videos on the news of people skating down their sidewalks. ",1814,5.19,,FALSE,the Second,activities/3156536228.fit.gz,12,2019,28,4:25:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968274389,"Dec 30, 2019, 3:58:10 PM",Snowing 😍,Run,,3122,8.9,,FALSE,the Second,activities/3162468993.fit.gz,12,2019,30,3:58:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975635662,"Jan 2, 2020, 2:05:29 PM",Morning Run,Run,,1740,5.67,,FALSE,the Second,activities/3170846708.fit.gz,1,2020,2,2:05:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979414419,"Jan 3, 2020, 9:56:52 PM",Workout ,Workout,,2100,0,,FALSE,,,1,2020,3,9:56:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988648831,"Jan 6, 2020, 10:09:34 PM",Laundry day,Run,Putting on miles this week to catch Jessica and get in on some long runs 👍🏼,4515,11.91,,FALSE,the Second,activities/3185511625.fit.gz,1,2020,6,12:09:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989923689,"Jan 7, 2020, 12:58:00 PM",Circuit ,Workout,"For x in 1:3:
X = circuit(
20x ea twists 
20x ea penguins 
20 push ups
15 sit ups 
8x ea curls 25 lbs
20x ea bicycles 
15x tri lifts 25 lbs
)",1200,0,,FALSE,,,1,2020,7,2:58:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990034162,"Jan 7, 2020, 1:30:44 PM",Easy 4,Run,Well-paced!,2093,6.61,,FALSE,the Second,activities/3187111963.fit.gz,1,2020,7,1:30:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992907835,"Jan 8, 2020, 1:14:31 PM",3x arms + 15 min yoga,Workout,,1500,0,,FALSE,,,1,2020,8,1:14:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994474171,"Jan 8, 2020, 10:40:29 PM",Catching up with Jessica ,Run,Cold! Yet it was still a good clip considering we talked the whole time. Yay fitness. ,2750,8.71,,FALSE,the Second,activities/3192112914.fit.gz,1,2020,8,12:40:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997181916,"Jan 9, 2020, 9:52:51 PM",BANG 💥,Run,Didn’t plan to go faster but it happened. Was not expecting 6 PRs on those segments. 😳 Legs are feeling low on gas. ,3014,10.46,,FALSE,the Second,activities/3195164345.fit.gz,1,2020,9,9:52:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000065076,"Jan 11, 2020, 2:30:19 AM",Workout ,Workout,"3x20 pushups (20, 20, 27)
2x25ea Russian twists 
3x20ea penguins
3x15 sit ups (15, 15, 10)
3x10ea 25 lb bicep curl (10, 10, 12) 
3x5ea side plank dip and twist (5, 5, 3)
3x20ea bike
3x1min plank
3x15 tri raises 
Bonus:
3x15 sit-ups (15, 10, 0) ",2400,0,,FALSE,,,1,2020,11,2:30:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002521928,"Jan 11, 2020, 6:02:07 PM",-2* real feel to start ❄️,Run,"Long run with my new fave fiancés. 
Felt SO FRESH on the back half. 
1 gel at 4 miles. No water. ",5185,16.26,,FALSE,the Second,activities/3201140879.fit.gz,1,2020,11,6:02:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006210539,"Jan 12, 2020, 8:29:14 PM",Arm focus. Run warm up ,Workout,,1200,0,,FALSE,,,1,2020,12,8:29:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006341920,"Jan 12, 2020, 8:54:10 PM",Easy trail loop,Run,"Tight hip flexor, weird stomach, pain in outer/mid of left foot and low motivation today. ",2173,6.45,,FALSE,the Second,activities/3205389760.fit.gz,1,2020,12,8:54:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009305709,"Jan 14, 2020, 1:29:03 AM",Back to abs ,Workout,,1800,0,,FALSE,,,1,2020,14,1:29:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010365460,"Jan 14, 2020, 12:39:11 PM",Morning Run,Run,,2429,7.37,,FALSE,the Second,activities/3209930689.fit.gz,1,2020,14,2:39:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017853728,"Jan 16, 2020, 11:28:55 PM",Wish I could say I was thriving ,Run,"But even Minnesotans have limits. 
Warm other than my upper cheeks. Eyelashes froze.",1561,5.01,,FALSE,the Second,activities/3218279540.fit.gz,,,1561,1410,5019,,3.558000088,30.47999954,,,,,,,,81,,,,,,409,,,,,,,,,,,,0,,0,,1,5050.799805
3020446740,"Jan 18, 2020, 12:10:43 AM",Headlamp skiing 🎿😍,Nordic Ski,So peaceful ,5138,7.66,,FALSE,,activities/3221216570.fit.gz,,,5138,4673,7660.399902,,1.639289498,9.223333359,,,,,-0.001305415,,,59.74872208,,,,,,408,,,,,,,,,,,,0,,0,,1,7669.600098
3020451315,"Jan 18, 2020, 2:08:39 AM",Forgot to restart watch ,Nordic Ski,,300,0.48,,FALSE,,,,,300,300,482.8041687,,1.609347224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3021952847,"Jan 18, 2020, 1:27:34 PM",Sunrises 👍🏼,Nordic Ski,,2239,4.05,,FALSE,,activities/3222890769.fit.gz,,,2239,2160,4054.600098,,1.876000047,2.119999886,,,,,0.004932669,,,55.81692123,,,,,,235,,,,,,,,,,,,0,,0,,1,4059.800049
3023113186,"Jan 18, 2020, 8:10:00 PM",Bouldering with Monica and Anna ,Rock Climb,Darn V2s,4500,0,,FALSE,,,,,4500,4500,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3026231422,"Jan 19, 2020, 5:53:31 PM",Dumb Strava ,Run,"Lied circles. 
7:42 pace. 
5 WU 2x5 on 5 off
5 CD
~1:30 on the slow, 1:10 on the fast",2896,8.86,,FALSE,,activities/3227646713.fit.gz,,,2896,2896,8862.200195,,3.060151815,,,,,,,,,81,,,,,,670,,,,,,,,,,,,0,,0,,1,
3026955933,"Jan 20, 2020, 2:59:45 AM",Short core + stretch ,Workout,,1800,0,,FALSE,,,,,1800,1800,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3029147820,"Jan 20, 2020, 9:18:00 PM",Afternoon Run,Run,"7:33 pace 
5 WU, 4x on, off ~1min/lap on 
7 CD",1780,5.83,,FALSE,,activities/3230933974.fit.gz,,,1780,1780,5832.200195,,3.276516914,,,,,,,,,81,,,,,,443,,,,,,,,,,,,0,,0,,1,
3029148628,"Jan 20, 2020, 7:40:00 PM",Lied with Anna ,Rock Climb,V2-V3,4500,0,,FALSE,,,,,4500,4500,0,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,10,0,,0,
3032577812,"Jan 22, 2020, 3:32:04 AM",Core,Workout,,1500,0,,FALSE,,,,,1500,1500,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
3035062303,"Jan 22, 2020, 10:50:23 PM",Slushy,Run,Taking care of the invalid in our horribly heavy snow ,3548,10.01,,FALSE,the Second,activities/3237524180.fit.gz,,,3548,3096,10012,,3.233999968,50.5,,,,,,,,81,,,,,,790,,,,,,,,,,,,0,,0,,1,10064.59961
3038045707,"Jan 24, 2020, 1:31:38 AM",Lied,Run,Felt more like 7:00. Definitely <7:30 (watch time),1710,5.53,,FALSE,,activities/3240850090.fit.gz,,,1710,1710,5531.299805,,3.234678268,,,,,,,,,82,,,,,,416,,,,,,,,,,,,0,,0,,1,
3038045919,"Jan 24, 2020, 2:15:00 AM",Solo ,Rock Climb,V2-V3,1800,0,,FALSE,,,,,1800,1800,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
